car_id,Column1,Column2
17464,171,2171
17465,1638,706
17466,1428,544
17467,1481,607
17468,639,2204
17469,1059,771
17470,378,280
17471,493,36
17472,1447,1552
17473,274,280
17474,955,1843
17475,547,1110
17476,1010,417
17477,1435,2146
17478,1513,724
17479,797,2195
17480,1684,1505
17481,1302,1771
17482,1176,1802
17483,1033,365
17484,894,1704
17485,792,1049
17486,1604,2041
17487,370,1298
17488,1399,537
17489,870,1396
17490,596,356
17491,318,1114
17492,1331,1680
17493,353,777
17494,451,647
17495,154,1633
17496,1698,763
17497,323,1436
17498,1560,1023
17499,711,243
17500,1156,2047
17501,1723,1094
17502,1713,123
17503,1603,1947
17504,958,97
17505,1583,947
17506,385,935
17507,451,19
17508,1468,2133
17509,1717,137
17510,1743,632
17511,134,390
17512,1,939
17513,42,1835
17514,188,804
17515,1664,1113
17516,1526,1659
17517,1052,1827
17518,1367,975
17519,1537,84
17520,844,2165
17521,1492,1592
17522,749,14
17523,725,1909
17524,911,544
17525,94,1317
17526,1023,1617
17527,1627,1143
17528,783,1165
17529,767,668
17530,442,1276
17531,759,229
17532,424,232
17533,873,302
17534,1029,1344
17535,704,1713
17536,1049,894
17537,479,1033
17538,322,694
17539,1072,1148
17540,987,391
17541,1159,2081
17542,204,1205
17543,356,2116
17544,1001,50
17545,398,583
17546,620,299
17547,1566,1935
17548,664,628
17549,1457,272
17550,1691,895
17551,325,75
17552,751,178
17553,665,1818
17554,644,512
17555,1216,182
17556,1332,1455
17557,891,1545
17558,851,433
17559,1579,77
17560,163,984
17561,83,2178
17562,200,1403
17563,619,398
17564,824,2178
17565,1204,1483
17566,1271,432
17567,1503,1145
17568,1134,1651
17569,207,2034
17570,609,499
17571,578,473
17572,1062,1342
17573,1058,91
17574,765,143
17575,377,1009
17576,1704,286
17577,656,1355
17578,1733,26
17579,453,212
17580,767,1849
17581,1261,1384
17582,1017,0
17583,1614,662
17584,842,2013
17585,539,1655
17586,1383,898
17587,1005,1906
17588,1092,312
17589,1298,253
17590,1680,2036
17591,751,1431
17592,522,1882
17593,1085,483
17594,1435,611
17595,242,801
17596,1243,421
17597,1070,1668
17598,1453,1665
17599,642,974
17600,1347,311
17601,1652,1860
17602,373,1917
17603,566,1507
17604,1154,1161
17605,529,1480
17606,1489,1804
17607,364,684
17608,476,1283
17609,659,854
17610,1282,1910
17611,1338,116
17612,1015,1721
17613,1740,551
17614,585,509
17615,1244,1810
17616,1508,1673
17617,832,1624
17618,1204,1491
17619,174,948
17620,1214,1927
17621,647,13
17622,613,1648
17623,805,895
17624,331,582
17625,743,1258
17626,968,1273
17627,1556,280
17628,374,996
17629,205,1388
17630,130,1787
17631,1705,302
17632,704,506
17633,1741,1490
17634,122,1045
17635,230,1835
17636,565,1767
17637,756,1818
17638,1524,547
17639,1639,1330
17640,761,1875
17641,705,1241
17642,1159,1557
17643,250,446
17644,658,2088
17645,1635,132
17646,112,780
17647,1428,1712
17648,1322,1619
17649,87,670
17650,1421,847
17651,854,328
17652,408,1717
17653,1359,1680
17654,609,1192
17655,567,987
17656,1285,978
17657,792,125
17658,1004,1927
17659,510,144
17660,449,175
17661,1584,1831
17662,1395,382
17663,743,16
17664,955,1465
17665,20,1951
17666,900,1744
17667,1482,2139
17668,782,727
17669,1210,1661
17670,1171,451
17671,673,994
17672,641,1858
17673,1045,1921
17674,354,2118
17675,527,65
17676,117,651
17677,1208,248
17678,1589,365
17679,832,1326
17680,78,158
17681,1316,1659
17682,941,2150
17683,1066,2185
17684,154,1407
17685,1249,732
17686,1414,2083
17687,645,1418
17688,1349,1257
17689,596,987
17690,887,1889
17691,541,1382
17692,1023,1516
17693,1570,2116
17694,5,211
17695,1656,1224
17696,857,48
17697,812,965
17698,481,1504
17699,457,742
17700,1354,1063
17701,1516,1807
17702,792,106
17703,75,304
17704,1385,718
17705,1005,1759
17706,1744,1016
17707,1309,1103
17708,1659,861
17709,1738,1915
17710,1706,1836
17711,1143,1716
17712,1208,249
17713,1116,301
17714,359,1346
17715,1644,490
17716,1661,751
17717,221,1169
17718,654,625
17719,1016,1748
17720,1348,289
17721,1746,1197
17722,1239,1537
17723,384,787
17724,1151,227
17725,853,1097
17726,659,1032
17727,1419,898
17728,991,449
17729,1288,770
17730,116,1873
17731,215,1275
17732,100,1870
17733,82,2190
17734,1151,1234
17735,1428,445
17736,928,116
17737,1662,55
17738,493,1922
17739,933,239
17740,383,923
17741,1673,67
17742,1036,1866
17743,872,1830
17744,689,1054
17745,1478,1634
17746,53,1054
17747,1665,2119
17748,1171,2015
17749,229,837
17750,1204,1474
17751,1661,1416
17752,354,1163
17753,296,1012
17754,1101,291
17755,1166,1187
17756,997,443
17757,1533,1376
17758,1320,605
17759,1039,518
17760,925,1135
17761,1084,506
17762,569,1609
17763,487,646
17764,479,2165
17765,688,1807
17766,162,730
17767,1352,685
17768,1218,1706
17769,1420,2131
17770,1314,2003
17771,78,757
17772,506,901
17773,1617,789
17774,1538,548
17775,1312,746
17776,270,1896
17777,156,1367
17778,375,1509
17779,858,1687
17780,90,411
17781,1637,747
17782,763,933
17783,1038,163
17784,30,1179
17785,1286,424
17786,1679,1021
17787,961,326
17788,1181,769
17789,1616,821
17790,723,618
17791,1348,4
17792,160,1668
17793,1447,740
17794,1011,1498
17795,440,1020
17796,1749,1445
17797,1718,1853
17798,153,304
17799,1589,1866
17800,1497,380
17801,1342,1319
17802,1392,1683
17803,1668,840
17804,840,1404
17805,1766,1240
17806,570,72
17807,1440,2151
17808,239,1191
17809,1131,1421
17810,176,1582
17811,357,160
17812,1192,266
17813,745,788
17814,1504,1397
17815,596,104
17816,1108,818
17817,572,13
17818,375,1814
17819,239,269
17820,527,1616
17821,1016,779
17822,1451,37
17823,1293,653
17824,1288,1811
17825,918,21
17826,911,1696
17827,188,7
17828,1706,867
17829,252,94
17830,1627,1857
17831,911,739
17832,1732,0
17833,1748,190
17834,1667,1379
17835,1141,134
17836,24,914
17837,142,1508
17838,1606,65
17839,844,1294
17840,1492,1842
17841,653,718
17842,1386,1854
17843,1032,845
17844,55,1178
17845,835,2184
17846,642,86
17847,534,573
17848,1036,1185
17849,997,1768
17850,894,100
17851,971,999
17852,898,1992
17853,250,1616
17854,133,1743
17855,1303,116
17856,1113,946
17857,283,924
17858,1255,1505
17859,1034,586
17860,972,502
17861,85,1242
17862,228,1057
17863,980,903
17864,1272,54
17865,1615,1771
17866,251,1251
17867,602,932
17868,736,295
17869,585,1954
17870,1433,1944
17871,1539,1873
17872,199,435
17873,268,549
17874,157,1887
17875,237,1165
17876,800,1614
17877,327,752
17878,928,704
17879,435,362
17880,148,692
17881,653,108
17882,99,1737
17883,1483,715
17884,243,530
17885,836,1850
17886,1411,1837
17887,911,1592
17888,1669,1619
17889,114,2053
17890,1190,1484
17891,873,2059
17892,854,366
17893,957,464
17894,895,285
17895,1013,1710
17896,1114,1867
17897,1423,380
17898,744,2148
17899,966,734
17900,1588,333
17901,255,1509
17902,1509,3
17903,285,774
17904,188,2015
17905,289,1570
17906,1133,1361
17907,1653,590
17908,99,13
17909,1646,714
17910,465,2187
17911,1383,1690
17912,1703,796
17913,588,1106
17914,257,828
17915,1056,2103
17916,1470,672
17917,63,1266
17918,206,1005
17919,919,635
17920,513,277
17921,139,1020
17922,88,691
17923,1767,616
17924,1723,1431
17925,1577,357
17926,745,2117
17927,768,2003
17928,219,955
17929,1271,902
17930,208,1737
17931,21,255
17932,201,1491
17933,557,1283
17934,1286,2045
17935,1102,1427
17936,743,2003
17937,766,642
17938,1541,2141
17939,338,1307
17940,843,1269
17941,375,388
17942,1693,1512
17943,1664,888
17944,1231,30
17945,106,1435
17946,1671,563
17947,1103,1044
17948,391,1598
17949,765,2053
17950,1488,1413
17951,213,2024
17952,1154,1579
17953,1582,342
17954,516,988
17955,1068,1100
17956,718,1312
17957,223,230
17958,602,959
17959,583,1277
17960,982,1808
17961,1729,1980
17962,635,1767
17963,62,1519
17964,197,1872
17965,571,1409
17966,1271,1020
17967,1456,771
17968,176,1202
17969,1495,1423
17970,1403,703
17971,1327,1212
17972,728,95
17973,855,610
17974,1355,686
17975,735,2050
17976,903,327
17977,266,1275
17978,56,1582
17979,1054,1967
17980,417,2108
17981,977,2086
17982,433,1227
17983,800,1108
17984,513,2072
17985,472,1725
17986,75,1074
17987,45,431
17988,417,1533
17989,1471,106
17990,565,383
17991,807,1002
17992,1747,832
17993,263,1156
17994,167,705
17995,1371,1551
17996,1587,1593
17997,1454,395
17998,1064,1597
17999,923,2139
18000,815,1210
18001,817,1120
18002,1132,471
18003,1671,633
18004,261,2050
18005,968,897
18006,927,1952
18007,1488,2143
18008,974,841
18009,1552,1984
18010,1335,113
18011,479,874
18012,167,1494
18013,325,2104
18014,1289,1631
18015,1415,1004
18016,461,1333
18017,961,419
18018,1077,1675
18019,614,57
18020,276,455
18021,953,1295
18022,1004,2196
18023,1592,524
18024,126,259
18025,850,1697
18026,1221,828
18027,1753,770
18028,776,1876
18029,384,698
18030,1737,908
18031,857,1068
18032,1126,1221
18033,450,934
18034,1547,332
18035,726,1221
18036,1289,1439
18037,1619,1013
18038,812,945
18039,898,1356
18040,1762,420
18041,598,428
18042,32,1765
18043,1457,1301
18044,849,548
18045,956,1280
18046,1310,752
18047,1762,1033
18048,771,617
18049,1457,1408
18050,243,789
18051,40,2124
18052,968,1087
18053,1312,2155
18054,1123,1633
18055,1604,972
18056,1318,1320
18057,903,570
18058,86,1119
18059,1218,1271
18060,1197,2063
18061,1381,1524
18062,1090,744
18063,521,983
18064,1046,1744
18065,41,1625
18066,1728,580
18067,1066,205
18068,1661,539
18069,1266,624
18070,1475,1162
18071,890,1272
18072,716,1532
18073,711,238
18074,1355,2158
18075,1147,1751
18076,1282,1743
18077,46,1159
18078,668,1430
18079,1013,1980
18080,991,514
18081,1041,2106
18082,134,822
18083,1147,584
18084,102,2087
18085,169,706
18086,15,469
18087,1010,402
18088,1084,1123
18089,917,2149
18090,328,1389
18091,712,913
18092,623,1007
18093,1451,169
18094,221,2091
18095,862,82
18096,171,77
18097,384,1396
18098,423,359
18099,676,2114
18100,61,36
18101,1379,960
18102,186,136
18103,218,996
18104,1380,1838
18105,197,855
18106,918,537
18107,520,1338
18108,747,758
18109,849,1608
18110,950,1237
18111,414,218
18112,74,1765
18113,654,1457
18114,1668,1770
18115,1678,947
18116,753,564
18117,1552,49
18118,1709,554
18119,975,623
18120,1176,50
18121,1278,2095
18122,420,1186
18123,108,685
18124,1031,49
18125,857,9
18126,172,1253
18127,317,1211
18128,496,1704
18129,1189,2207
18130,963,1201
18131,235,1803
18132,1030,998
18133,460,2054
18134,1744,911
18135,565,2039
18136,1186,2124
18137,539,1223
18138,400,2066
18139,811,1701
18140,686,1051
18141,894,2190
18142,846,1610
18143,270,243
18144,1050,1101
18145,610,950
18146,1452,603
18147,785,866
18148,810,65
18149,1758,889
18150,461,40
18151,1701,471
18152,1463,2051
18153,425,1634
18154,899,1768
18155,995,501
18156,12,2119
18157,1290,1663
18158,995,719
18159,1555,512
18160,35,1388
18161,977,1119
18162,350,909
18163,299,1975
18164,768,131
18165,1571,1070
18166,838,1943
18167,508,884
18168,927,1650
18169,1123,2085
18170,429,261
18171,788,1419
18172,565,2114
18173,133,149
18174,986,274
18175,1363,1036
18176,25,395
18177,707,218
18178,1733,1650
18179,1575,1307
18180,1415,780
18181,961,508
18182,479,1853
18183,1135,1134
18184,628,234
18185,1315,766
18186,961,2081
18187,870,73
18188,1326,130
18189,1129,32
18190,410,144
18191,1636,51
18192,1051,367
18193,1298,2044
18194,1491,1675
18195,60,542
18196,1357,168
18197,235,1852
18198,41,671
18199,1593,517
18200,588,1941
18201,125,1758
18202,130,1169
18203,1110,1855
18204,975,197
18205,1538,1259
18206,1035,1936
18207,339,1922
18208,62,298
18209,1139,344
18210,1392,296
18211,357,2079
18212,1052,2197
18213,457,2026
18214,1252,2196
18215,980,1409
18216,918,1282
18217,326,78
18218,306,1137
18219,985,983
18220,494,1482
18221,326,1267
18222,769,1676
18223,1259,697
18224,1227,627
18225,1305,1286
18226,53,381
18227,1511,535
18228,156,1987
18229,466,200
18230,457,486
18231,537,947
18232,1644,1118
18233,589,1186
18234,377,1035
18235,1109,265
18236,808,43
18237,552,2181
18238,732,1707
18239,1595,346
18240,1755,349
18241,420,792
18242,1437,560
18243,1494,1052
18244,78,665
18245,1104,1819
18246,1539,336
18247,1364,253
18248,252,462
18249,260,1043
18250,1229,835
18251,455,751
18252,413,754
18253,1077,1952
18254,1744,2004
18255,1094,746
18256,1259,2113
18257,1424,1217
18258,1062,1953
18259,1539,1107
18260,814,1730
18261,342,39
18262,1619,1273
18263,1121,1130
18264,902,495
18265,1138,1411
18266,833,690
18267,341,628
18268,865,3
18269,1098,1330
18270,12,1193
18271,601,940
18272,367,1008
18273,1610,711
18274,7,699
18275,1436,1751
18276,442,1643
18277,168,310
18278,742,1321
18279,167,906
18280,806,2146
18281,833,1179
18282,906,1533
18283,1356,1795
18284,1707,1563
18285,339,1446
18286,104,1635
18287,1571,1965
18288,1118,1367
18289,657,1425
18290,641,1018
18291,986,1858
18292,884,1878
18293,393,1766
18294,1717,1054
18295,518,701
18296,461,1924
18297,1163,561
18298,30,144
18299,112,891
18300,17,887
18301,794,1464
18302,532,761
18303,1691,2082
18304,1538,1642
18305,1714,1439
18306,1255,2020
18307,1463,1043
18308,1661,495
18309,458,48
18310,536,1053
18311,1141,1964
18312,639,1314
18313,447,607
18314,1559,1214
18315,468,934
18316,987,1485
18317,224,2167
18318,415,1675
18319,139,539
18320,556,892
18321,1149,1451
18322,1188,97
18323,568,366
18324,1730,1488
18325,343,666
18326,65,101
18327,1249,576
18328,1252,876
18329,813,1642
18330,1712,553
18331,795,1921
18332,1720,964
18333,477,1078
18334,314,730
18335,1526,623
18336,1675,836
18337,672,902
18338,284,1073
18339,909,2001
18340,716,801
18341,994,1814
18342,520,1474
18343,1472,1229
18344,1069,1692
18345,1557,590
18346,550,1313
18347,1660,1130
18348,437,1955
18349,618,768
18350,1540,1844
18351,385,1520
18352,16,1548
18353,380,413
18354,1260,1007
18355,235,2090
18356,821,918
18357,522,1811
18358,936,1226
18359,1086,1006
18360,1372,1732
18361,1654,2010
18362,698,69
18363,682,1482
18364,859,711
18365,496,951
18366,123,843
18367,422,233
18368,673,6
18369,472,1415
18370,1743,472
18371,1346,1477
18372,1218,777
18373,194,193
18374,1138,1565
18375,1290,664
18376,61,1377
18377,1442,25
18378,1638,1738
18379,1385,1872
18380,20,660
18381,1476,0
18382,869,1248
18383,527,1811
18384,159,1349
18385,473,1828
18386,1742,59
18387,282,1428
18388,390,727
18389,178,1762
18390,1553,1
18391,764,371
18392,469,290
18393,1330,1998
18394,932,287
18395,959,591
18396,473,1814
18397,1594,1154
18398,689,594
18399,238,897
18400,1195,491
18401,904,950
18402,467,789
18403,357,863
18404,322,1197
18405,1104,947
18406,273,548
18407,617,1851
18408,1568,1411
18409,1346,1192
18410,5,1844
18411,732,2
18412,1011,651
18413,1072,371
18414,1461,871
18415,750,497
18416,1029,370
18417,439,1802
18418,1526,1717
18419,811,1766
18420,520,666
18421,525,1610
18422,1558,36
18423,1729,880
18424,228,1961
18425,145,1862
18426,702,219
18427,1164,557
18428,1606,419
18429,620,1281
18430,1422,2212
18431,1684,1386
18432,1097,189
18433,570,409
18434,490,1320
18435,295,1329
18436,465,677
18437,649,1147
18438,108,1089
18439,414,2003
18440,1486,708
18441,272,1692
18442,1695,44
18443,124,697
18444,810,1009
18445,745,29
18446,21,1944
18447,456,61
18448,393,263
18449,1599,1041
18450,1528,1190
18451,267,1415
18452,1014,644
18453,663,1323
18454,1291,1664
18455,1581,2092
18456,1528,1979
18457,974,1388
18458,1094,1818
18459,350,1660
18460,278,1094
18461,1292,1038
18462,1630,236
18463,56,1951
18464,327,538
18465,1094,622
18466,993,530
18467,1196,327
18468,573,467
18469,436,1808
18470,190,1803
18471,777,1388
18472,1348,1025
18473,399,1771
18474,1047,379
18475,352,1804
18476,126,1397
18477,577,294
18478,615,1808
18479,1320,1026
18480,89,477
18481,302,823
18482,207,2000
18483,83,1500
18484,930,1768
18485,601,360
18486,440,54
18487,1257,587
18488,1556,1947
18489,948,2200
18490,1705,1835
18491,476,1582
18492,836,912
18493,850,437
18494,865,1925
18495,1336,920
18496,1652,288
18497,1494,5
18498,593,1419
18499,578,1549
18500,1660,600
18501,1254,583
18502,1592,1177
18503,566,879
18504,1281,2216
18505,462,1499
18506,1041,416
18507,103,1891
18508,697,1289
18509,343,954
18510,936,1416
18511,1128,792
18512,404,1884
18513,867,918
18514,1015,1212
18515,211,366
18516,750,1598
18517,1602,2145
18518,595,353
18519,1248,237
18520,1481,1263
18521,1255,1245
18522,414,462
18523,698,464
18524,1136,357
18525,87,2017
18526,925,464
18527,189,1326
18528,102,262
18529,0,1064
18530,1519,1656
18531,566,1397
18532,1102,2150
18533,973,977
18534,1238,38
18535,1465,2194
18536,1666,1817
18537,1757,978
18538,212,1260
18539,608,1209
18540,1153,593
18541,92,1312
18542,1431,784
18543,202,202
18544,1626,395
18545,962,1524
18546,425,2058
18547,928,1703
18548,111,1122
18549,398,524
18550,306,1076
18551,1614,905
18552,1689,1113
18553,945,1809
18554,832,1571
18555,945,524
18556,100,1268
18557,745,1397
18558,766,47
18559,56,386
18560,1444,948
18561,222,1359
18562,1050,472
18563,854,1530
18564,639,385
18565,93,924
18566,1483,1681
18567,1605,766
18568,512,1971
18569,1502,1069
18570,680,1493
18571,152,1767
18572,1441,1640
18573,158,915
18574,1752,1406
18575,556,748
18576,1565,885
18577,1531,2134
18578,785,272
18579,1082,124
18580,722,1637
18581,400,150
18582,703,1434
18583,242,1103
18584,473,59
18585,934,1984
18586,458,156
18587,1182,216
18588,900,1603
18589,938,592
18590,407,748
18591,381,1508
18592,1736,1444
18593,451,2209
18594,201,812
18595,237,27
18596,1183,1232
18597,559,485
18598,24,1372
18599,1308,953
18600,1106,497
18601,991,2155
18602,1184,1552
18603,1152,663
18604,229,920
18605,638,2004
18606,941,526
18607,895,505
18608,1545,683
18609,1716,1121
18610,1686,1479
18611,336,1276
18612,909,2192
18613,1338,1143
18614,1431,1530
18615,1449,2042
18616,451,1810
18617,409,1196
18618,376,1440
18619,415,169
18620,40,303
18621,804,1244
18622,1574,2158
18623,705,1415
18624,1065,2002
18625,506,1152
18626,376,1454
18627,598,687
18628,13,106
18629,336,1322
18630,240,1429
18631,155,1592
18632,325,1605
18633,1073,31
18634,310,150
18635,833,406
18636,965,1968
18637,32,2171
18638,188,513
18639,1419,1290
18640,1152,807
18641,1509,1517
18642,1316,427
18643,1212,2113
18644,481,1149
18645,940,2103
18646,997,2010
18647,434,262
18648,493,813
18649,569,1271
18650,271,243
18651,333,1182
18652,1364,1684
18653,1404,107
18654,945,1368
18655,347,794
18656,1213,163
18657,360,61
18658,115,1438
18659,894,2101
18660,1286,1883
18661,1249,1915
18662,1168,348
18663,584,1046
18664,178,2212
18665,1453,1474
18666,299,2110
18667,209,253
18668,259,1897
18669,1303,532
18670,1497,496
18671,67,527
18672,871,651
18673,1180,1724
18674,442,786
18675,1120,383
18676,1340,44
18677,1190,371
18678,1518,829
18679,890,1671
18680,1350,1248
18681,601,1362
18682,1079,1739
18683,1589,1475
18684,644,1690
18685,441,1911
18686,6,1391
18687,1527,1145
18688,531,379
18689,318,67
18690,364,223
18691,42,1545
18692,1260,1256
18693,1684,986
18694,1133,1597
18695,1457,1896
18696,1211,1099
18697,364,725
18698,66,1272
18699,1164,485
18700,967,594
18701,20,557
18702,584,1019
18703,323,2198
18704,1467,296
18705,570,2102
18706,1602,1902
18707,452,851
18708,816,1147
18709,436,203
18710,1162,2125
18711,1518,156
18712,296,118
18713,194,376
18714,8,1184
18715,1757,2023
18716,680,1385
18717,1291,895
18718,469,343
18719,537,166
18720,142,1606
18721,431,1316
18722,686,1744
18723,137,1947
18724,738,2007
18725,246,1031
18726,997,1075
18727,919,1837
18728,1147,1324
18729,372,1739
18730,1252,515
18731,1309,1347
18732,737,1102
18733,212,202
18734,90,418
18735,895,1864
18736,657,1654
18737,1266,1112
18738,105,1692
18739,1392,1739
18740,1576,968
18741,1430,532
18742,463,1455
18743,1384,215
18744,1578,100
18745,441,2193
18746,1327,2179
18747,131,84
18748,250,1695
18749,234,138
18750,1644,1429
18751,90,730
18752,967,944
18753,1682,996
18754,725,2092
18755,936,586
18756,1613,1394
18757,1717,2184
18758,1580,53
18759,888,849
18760,1192,768
18761,697,1428
18762,87,1053
18763,151,304
18764,946,113
18765,294,1763
18766,1717,1370
18767,268,37
18768,257,1011
18769,763,429
18770,1347,1286
18771,1189,134
18772,1174,410
18773,1273,1510
18774,900,1239
18775,615,978
18776,1283,548
18777,1753,346
18778,1016,588
18779,411,1944
18780,1412,347
18781,897,175
18782,1659,1470
18783,381,1806
18784,277,772
18785,113,1562
18786,877,1098
18787,706,1069
18788,156,1509
18789,1505,1162
18790,168,309
18791,761,550
18792,1744,846
18793,106,1400
18794,745,591
18795,659,408
18796,791,47
18797,1062,625
18798,234,2211
18799,695,1766
18800,737,387
18801,970,1476
18802,425,1051
18803,928,1506
18804,1272,1358
18805,445,1736
18806,56,638
18807,630,754
18808,1244,1390
18809,912,1732
18810,861,485
18811,958,1540
18812,1510,2173
18813,1554,2067
18814,333,695
18815,751,117
18816,1127,695
18817,1107,2137
18818,207,1892
18819,1177,1591
18820,737,685
18821,1315,167
18822,545,789
18823,796,1078
18824,1424,1667
18825,1247,998
18826,898,1201
18827,1039,1607
18828,149,309
18829,913,1580
18830,185,1025
18831,419,1664
18832,1190,37
18833,895,537
18834,884,1734
18835,88,2130
18836,96,796
18837,1109,941
18838,856,1220
18839,1665,1473
18840,899,1573
18841,1042,1440
18842,1523,1370
18843,493,590
18844,132,2055
18845,579,946
18846,1403,1018
18847,665,860
18848,1449,809
18849,240,2088
18850,1745,1242
18851,1512,684
18852,702,1586
18853,354,399
18854,69,1249
18855,1445,77
18856,1524,954
18857,746,1693
18858,357,1404
18859,1320,2044
18860,916,2082
18861,1566,1427
18862,1331,1467
18863,102,1244
18864,1673,1883
18865,1298,2149
18866,1294,488
18867,834,2216
18868,798,1300
18869,558,1678
18870,247,1902
18871,1251,407
18872,1407,446
18873,1423,833
18874,230,1122
18875,1481,615
18876,658,729
18877,1477,714
18878,1035,973
18879,219,1339
18880,1113,1034
18881,1424,1667
18882,757,1782
18883,1643,536
18884,729,1781
18885,330,2112
18886,1659,1119
18887,815,2014
18888,558,765
18889,1083,1234
18890,1706,566
18891,210,918
18892,169,2051
18893,308,480
18894,731,1824
18895,422,304
18896,1679,1151
18897,1243,200
18898,202,989
18899,61,1045
18900,1713,347
18901,1029,2132
18902,80,953
18903,1608,1017
18904,1726,964
18905,164,864
18906,549,994
18907,1291,1008
18908,1431,2212
18909,1049,751
18910,430,1061
18911,1584,2071
18912,1369,1470
18913,1527,1444
18914,722,208
18915,891,1402
18916,1255,879
18917,1444,701
18918,1538,1064
18919,1584,267
18920,994,1517
18921,437,1948
18922,832,788
18923,1099,2139
18924,531,1187
18925,1002,638
18926,1541,416
18927,1387,1516
18928,1142,1666
18929,216,1327
18930,1099,1009
18931,779,1485
18932,361,125
18933,1505,2086
18934,1433,2029
18935,363,1261
18936,1555,1388
18937,693,942
18938,1204,2125
18939,536,487
18940,28,327
18941,1670,1689
18942,210,58
18943,1296,7
18944,1709,1877
18945,1739,1047
18946,1247,1149
18947,250,1137
18948,1574,380
18949,1663,2175
18950,967,1212
18951,658,215
18952,1491,377
18953,467,1765
18954,1224,403
18955,275,1274
18956,1750,152
18957,1079,1448
18958,340,1133
18959,687,1681
18960,1118,441
18961,1574,1053
18962,1595,417
18963,1498,1879
18964,969,225
18965,1081,873
18966,1400,921
18967,761,1364
18968,339,503
18969,146,1028
18970,1694,1700
18971,1591,1991
18972,363,1130
18973,128,1897
18974,746,2072
18975,208,1022
18976,1718,1352
18977,537,1663
18978,323,1382
18979,813,1286
18980,552,1020
18981,438,487
18982,1321,2186
18983,835,1186
18984,1645,1795
18985,914,1200
18986,1295,839
18987,1363,1388
18988,867,927
18989,1761,1655
18990,1547,1127
18991,1073,819
18992,1264,989
18993,1360,705
18994,1686,960
18995,410,164
18996,1485,210
18997,448,2131
18998,136,1430
18999,1762,1611
19000,1734,1666
19001,1312,1099
19002,1537,1297
19003,384,1578
19004,364,131
19005,1264,2143
19006,1693,1954
19007,1601,442
19008,1618,868
19009,1590,541
19010,1745,653
19011,309,1345
19012,1202,1787
19013,873,1118
19014,33,732
19015,1238,866
19016,141,412
19017,818,568
19018,560,1248
19019,333,1599
19020,33,1000
19021,1519,563
19022,79,1049
19023,1106,1617
19024,148,555
19025,897,1664
19026,611,1142
19027,274,1473
19028,1069,495
19029,359,487
19030,788,2124
19031,1100,1184
19032,728,436
19033,163,2205
19034,95,2133
19035,1356,1879
19036,391,1355
19037,1660,1417
19038,881,364
19039,502,161
19040,1756,1561
19041,582,2111
19042,1395,638
19043,1376,2088
19044,853,1621
19045,20,288
19046,863,501
19047,72,230
19048,1700,443
19049,19,1169
19050,1159,521
19051,1078,637
19052,197,1750
19053,122,1989
19054,1029,477
19055,328,1107
19056,663,1430
19057,155,1509
19058,959,1074
19059,513,1001
19060,120,213
19061,1744,13
19062,1117,2158
19063,522,2173
19064,848,1303
19065,1407,1273
19066,1171,143
19067,688,48
19068,1633,353
19069,583,1859
19070,1137,1599
19071,1067,695
19072,135,1646
19073,787,97
19074,751,591
19075,1597,1155
19076,266,483
19077,1744,1291
19078,876,865
19079,293,195
19080,1296,1190
19081,1116,441
19082,677,621
19083,1714,2096
19084,8,1037
19085,1323,490
19086,624,186
19087,553,893
19088,409,1667
19089,1463,2012
19090,1364,1009
19091,1714,1449
19092,381,944
19093,365,232
19094,664,389
19095,1281,598
19096,1599,15
19097,1427,186
19098,999,558
19099,1135,380
19100,1440,1968
19101,1537,1639
19102,502,548
19103,373,623
19104,1649,1642
19105,1311,961
19106,656,742
19107,874,960
19108,380,1962
19109,1324,1892
19110,1094,1154
19111,1055,36
19112,1745,2126
19113,314,1701
19114,1304,1803
19115,144,162
19116,482,742
19117,368,2011
19118,1357,232
19119,199,1673
19120,1485,1247
19121,18,709
19122,127,501
19123,404,2103
19124,759,128
19125,1215,1469
19126,1245,138
19127,281,1543
19128,334,1154
19129,1480,613
19130,1238,477
19131,393,1641
19132,543,528
19133,687,371
19134,819,185
19135,897,816
19136,1446,1823
19137,729,2111
19138,61,302
19139,1031,84
19140,1219,1858
19141,1725,253
19142,976,110
19143,844,368
19144,76,795
19145,884,1999
19146,1723,1298
19147,660,688
19148,1514,684
19149,1411,1280
19150,709,1319
19151,1195,999
19152,1411,1463
19153,304,1042
19154,1450,1442
19155,1323,835
19156,389,1621
19157,449,1723
19158,275,1321
19159,414,366
19160,1594,740
19161,342,1842
19162,1358,832
19163,1173,83
19164,1225,317
19165,1725,1039
19166,1248,1557
19167,1418,1322
19168,1368,97
19169,596,302
19170,44,909
19171,511,1064
19172,1584,1931
19173,781,509
19174,1172,1279
19175,164,1187
19176,1359,1076
19177,433,420
19178,735,47
19179,487,1317
19180,354,1193
19181,586,1080
19182,904,1286
19183,1535,262
19184,705,864
19185,1185,263
19186,687,1445
19187,39,906
19188,1076,428
19189,1154,1076
19190,498,274
19191,1538,1205
19192,770,667
19193,502,1606
19194,1090,2107
19195,913,1470
19196,526,1633
19197,376,546
19198,905,1255
19199,774,708
19200,725,698
19201,872,168
19202,1766,453
19203,831,1016
19204,1450,1182
19205,1056,958
19206,1599,1026
19207,1497,35
19208,782,51
19209,1283,2158
19210,1220,1665
19211,624,1374
19212,486,371
19213,496,238
19214,96,419
19215,1230,1276
19216,888,2207
19217,235,952
19218,1582,1240
